Sample_name,Locus,Hash,nReads
18S-A-July-2-L3,18,0150a92929b0942452c85dee1a1c2351ce23d9d3,33
18S-A-July-2-L3,18,301f7b59a3099ce58a8a57dea555a2ef01fe269c,11
18S-A-July-2-L3,18,ffbb07ce4faa23eefb899b81299b673d22bbe84b,27
18S-A-July-2-L3,18,a595bfb4ffa9aee8a760c807acbdf116f445a6b0,11
18S-A-July-2-L3,18,f1a54b723295359558d1fc4dbcd6d98ad8cc7853,3
18S-A-July-2-L3,18,81aafdfaba2465d4ed6689366e676fe0c4e6652e,19
18S-A-July-2-L3,18,0b0fe4167dd6eac1f2a0a4d6e99f6c075869a799,9
18S-A-July-2-L3,18,98ee40c4b68af8af221eff8f379977aa9e8936fb,34
18S-A-July-2-L3,18,f91f6494f76123af3b5333367d3833fc12ce7edb,4
18S-A-July-2-L3,18,4fccdc0a5372dd06a6a391f57539018ce8128cf2,33
18S-A-July-2-L3,18,18464e8a076f6cd564a53e7bdb48ae86a78566f0,3
18S-A-July-2-L3,18,5bbe36bfed105fb2041e4764b3a5fafd42a9ec4e,6
18S-A-July-2-L3,18,8b579f5c1763531d946434fdfc92e53296e42954,9
18S-A-July-2-L3,18,46d6cfe5b8729ccc7bc70203ba1afea8668b4530,4
18S-A-July-2-L3,18,c1a8bfa66e0ddb0522e5ac4065aa0fb1410908ad,7
18S-A-July-2-L3,18,353eeeee8cb0ce2d87a1d873a73ccc3cdb845dec,6
18S-A-July-2-L3,18,ae09e3bd36246cdf5853424297921ce2c45ecbe2,6
18S-A-July-2-L3,18,d0fc262b774117deef2518031af931b2480798e9,5
18S-A-July-2-L3,18,e8af45732aefa76d0c7cfc399fcaf218b22c9b40,4
18S-A-July-2-L3,18,ef3f0e717b7cf436b249ea2f650cbb9001da3310,3
18S-A-July-2-L3,18,1ce4e3c446c2d31f7386a1ae63711edf2bb360c3,3
18S-A-July-2-L3,18,3cd0d57a8d3dabcdb1ec4ae7dff488468a7ffe31,3
18S-A-July-2-L3,18,065b25e860bd350d9debcc5f00f8bc33b1830c40,2
18S-A-July-2-L3,18,ba5fb93340aa930fd61f30231278b53999546b57,2
18S-A-July-2-L3,18,842fc52474ccb1f35a05cf65bb68b01724b669e5,2
18S-A-July-2-L3,18,5439972b73d684c48fdc958a8086a3a6e21d177a,2
18S-A-July-2-L3,18,0cf72e6232769d1e5639f956be5ae7930123f115,2
18S-A-July-5-L2,18,dbd8a482b9074704325c176f10ad862a466ab28c,19979
18S-A-July-5-L2,18,3f5e01c435280397f04aa0c9964614c9ed14a317,45629
18S-A-July-5-L2,18,3e2ef0f732acc5f84bc9f35261b32bbd4face462,645
18S-A-July-5-L2,18,cc5e7d7480f69c9e09fc5ae87b76cf0a9b858499,8
18S-A-July-5-L2,18,12e174c129933c8b7b3964cf08d86b5bd3514fce,17
18S-A-July-5-L2,18,2eb6b38b54303b28a1ba4abe5afac3c5a621444a,109
18S-A-July-5-L2,18,2b0573ca68d1680e7cfe98f6fb7da2717360ca8a,420
18S-A-July-5-L2,18,a7436bde3b68d28670f7437e81caf4e69f717771,248
18S-A-July-5-L2,18,8aa5440bb4384d4390e53dfdcf42382afee17dae,248
18S-A-July-5-L2,18,43abae187f6de4e9f04d7b7c15b11ac7b8901caf,428
18S-A-July-5-L2,18,695ad1e845c819972c01528ffb279a07089d02c1,957
18S-A-July-5-L2,18,5463798c2addea98c344c0fa3e6850a51c84481c,17
18S-A-July-5-L2,18,9a535787a1c62465d99b875d2dd04b12e31a9b9f,12
18S-A-July-5-L2,18,fba2fc643f67676d419fb04889d2d061597ed83c,85
18S-A-July-5-L2,18,d155c38891858812df1667ea179e06e983634898,1287
18S-A-July-5-L2,18,a7aece932cd1de703d0365b62094a59ae8e0c031,396
18S-A-July-5-L2,18,059b4ac4e5881a0663c66d8e390f4b2f6a680380,199
18S-A-July-5-L2,18,f52feb0a86571fe9ed65a98c9947fc908cac1e50,136
18S-A-July-5-L2,18,1b660a676bfb97df9c83e608b4c58fe51b5f5fb3,16
18S-A-July-5-L2,18,1056bbd85a1b3eb77d29a1e271fc19c60e736155,177
18S-A-July-5-L2,18,d181c5fcf022d4861c25771776f07bd03bbb92d3,94
18S-A-July-5-L2,18,0dfb50e545f2f577cd671e381df2f9321c61c551,259
18S-A-July-5-L2,18,b9226f5805b043dc33e1d87cc8d698f7dcf2191a,28
18S-A-July-5-L2,18,7333387964344c4f1b5081725617c18909ced424,38
18S-A-July-5-L2,18,9166ca4c24468f0a838d7285219cf75931432b8e,46
18S-A-July-5-L2,18,63f3ead3f6d7094128abc33ce33170c4217fa056,500
18S-A-July-5-L2,18,15caee87c0ac8c4dd2192f61c88107358e52f82c,22
18S-A-July-5-L2,18,8ff92ac4f00cc9bf248d0215c64b8d2b360d3c99,537
18S-A-July-5-L2,18,cf265d23a6e31e15ae262f6223d927f391c16147,49
18S-A-July-5-L2,18,31bc009298f757772a97f0dfdfd3e052502afdc6,39
18S-A-July-5-L2,18,b566759747d982ba60b680c4016b731ebaece09b,49
18S-A-July-5-L2,18,577e7bb404ec3941a3c8ad4cb681714cbf6b3125,65
18S-A-July-5-L2,18,a3139fcd70850413a697e7b0a2bc467aad68b5cb,70
18S-A-July-5-L2,18,b120088a393feb18bc575a5b4db5b4af2b390edf,622
18S-A-July-5-L2,18,d9c9ca423e5104c93a0fb635118b01b6059ce332,48
18S-A-July-5-L2,18,60cd6eef359ddb0e49ab7858d3ea2972f6cd2bc6,24
18S-A-July-5-L2,18,4b6a94d742a7baa91f0b3332575348b6f5dd5ef7,8
18S-A-July-5-L2,18,6a8d60149cc1165c6fbd7b8c781aab67fd3d669a,5
18S-A-July-5-L2,18,eebcf52d36ef5f572c18d079bc34ad4a381f4b93,12
18S-A-July-5-L2,18,fd6966657110296129867ca2c067bd962a4f927a,34
18S-A-July-5-L2,18,e85086f777736f3a508876d9595e31aba73cb39f,33
18S-A-July-5-L2,18,ac2da80b499bc4497097da95c4e6fe5dc31333d4,22
18S-A-July-5-L2,18,e0fdcd7728989c30929268503fbb5cc579c75066,4
18S-A-July-5-L2,18,171521d24e85ec972722e41996360bb4381dfda3,50
18S-A-July-5-L2,18,4c0ecae7eb2730ccb263ad5f1c0598ac437287ad,30
18S-A-July-5-L2,18,67d42ef1f533a3093e35c3e083bf35c300b973e1,8
18S-A-July-5-L2,18,37f218810c869bc1d5b6a8876695d34ed206da21,9
18S-A-July-5-L2,18,2076861543e069638ed43c829374b2a368dc1895,410
18S-A-July-5-L2,18,a0c2494f64d32f1cd3c9b7ee462f7c2358d15e39,13
18S-A-July-5-L2,18,7ea492bebf07c3af6de1be331b20d6bc2ac4bd1b,9
18S-A-July-5-L2,18,ee704d8452681bd60c134e8e81abe7bf9199933f,42
18S-A-July-5-L2,18,aacd66074273c486fb85a8da45ef3e156881f979,127
18S-A-July-5-L2,18,315267d8a776aea496a14dd7a54c285faeaee23e,6
18S-A-July-5-L2,18,a8c9167c7a27aa698697bc46066fa312b422f216,3
18S-A-July-5-L2,18,0150a92929b0942452c85dee1a1c2351ce23d9d3,18
18S-A-July-5-L2,18,301f7b59a3099ce58a8a57dea555a2ef01fe269c,3
18S-A-July-5-L2,18,0ffc5ac2cf146a88fcab0331cc5b756439d8584e,19
18S-A-July-5-L2,18,ffbb07ce4faa23eefb899b81299b673d22bbe84b,20
18S-A-July-5-L2,18,d9d4a940807937b0b84a517e054a11e9ca723927,51
18S-A-July-5-L2,18,d5f02424f75cdfc31442cefc84d45b6bb5ac4dd1,3
18S-A-July-5-L2,18,f1a54b723295359558d1fc4dbcd6d98ad8cc7853,12
18S-A-July-5-L2,18,8c26bdc739799e9f34135ebbd791636f5511be4f,38
18S-A-July-5-L2,18,68330ee0ec741d130433b5d8c54ff6608b017e5b,7
18S-A-July-5-L2,18,1352901b271657914946e3109613b73e1b20b948,4
18S-A-July-5-L2,18,446bc18c47b740ad82b781177359559de53b8bfb,2
18S-A-July-5-L2,18,9eee23525aeb2041f11d286deed1376b83ef873d,5
18S-A-July-5-L2,18,becc3443fdd9d8f9d424e75dc04b4159849b679d,19
18S-A-July-5-L2,18,8bc93bd7c1f832c1d75e5673772c98839ea7ccf9,6
18S-A-July-5-L2,18,1c19afbc1f4ae8b82c52f23d8567c2620e40bf7b,11
18S-A-July-5-L2,18,262fa0b4deaac37edf4daacf995a724ac0fd01d2,33
18S-A-July-5-L2,18,a365cadfaf57c366ea1fe7d05b299dd9a5ab6b3d,12
18S-A-July-5-L2,18,f225ecffffa18c3e50c675d5c511e6e8992176c5,16
18S-A-July-5-L2,18,ea8b564ff8fb714c56d495a49c1ad854f1dbfe77,3
18S-A-July-5-L2,18,22c3259380217b2b95da6b5e4f239d86d28cc07a,9
18S-A-July-5-L2,18,ba83a0b53fb0b29d9fd4ef3315cef2d013d19253,6
18S-A-July-5-L2,18,e6e8a0961a82ce2128d1c97f7cdca812d4e0cefd,4
18S-A-July-5-L2,18,03a54fe8f1dda8f10fc8fbfb9e0ca2a8908fd1ce,3
18S-A-July-5-L2,18,368b8c65dcbad959a963b18cdfe00c323ed69883,2
18S-A-July-5-L2,18,0e975867e336127e88e5fd99f2c821a895251711,2
18S-A-July-5-L2,18,585c5d22b723f8384e5a9bdb992c7c2654cebcae,2
18S-A-July-5-L2,18,dfbafaa5f06b3c59f494a4418a0ef6f344b83eec,2
18S-A-July-5-L2,18,b28ce3c53ad721f857f947bdab6fb6f894c1afc4,2
18S-A-July-5-L2,18,7f39a281002dfcb8c41cf3c916e0f5887cd0cc2d,2
18S-A-August-2-L1,18,dbd8a482b9074704325c176f10ad862a466ab28c,58046
18S-A-August-2-L1,18,3f5e01c435280397f04aa0c9964614c9ed14a317,8381
18S-A-August-2-L1,18,3e2ef0f732acc5f84bc9f35261b32bbd4face462,3235
18S-A-August-2-L1,18,cc5e7d7480f69c9e09fc5ae87b76cf0a9b858499,62
18S-A-August-2-L1,18,12e174c129933c8b7b3964cf08d86b5bd3514fce,44
18S-A-August-2-L1,18,87a73b96d960594833b7b41ea9eadf6552eafcbf,26
18S-A-August-2-L1,18,2eb6b38b54303b28a1ba4abe5afac3c5a621444a,293
18S-A-August-2-L1,18,2b0573ca68d1680e7cfe98f6fb7da2717360ca8a,152
18S-A-August-2-L1,18,a7436bde3b68d28670f7437e81caf4e69f717771,375
18S-A-August-2-L1,18,a0c2101a616bb802623dd7565a320c82f3eeee66,131
18S-A-August-2-L1,18,8aa5440bb4384d4390e53dfdcf42382afee17dae,360
18S-A-August-2-L1,18,43abae187f6de4e9f04d7b7c15b11ac7b8901caf,966
18S-A-August-2-L1,18,695ad1e845c819972c01528ffb279a07089d02c1,923
18S-A-August-2-L1,18,c0860a13693db77b252d1f2459b11bf4a8097d39,1462
18S-A-August-2-L1,18,bb7bbda3248a1bd0c8d5cbabaa8d0f62c46cd919,69
18S-A-August-2-L1,18,5463798c2addea98c344c0fa3e6850a51c84481c,102
18S-A-August-2-L1,18,71703c12cac7edd8eff1dfd6d1bf0d653d71713d,238
18S-A-August-2-L1,18,9a535787a1c62465d99b875d2dd04b12e31a9b9f,288
18S-A-August-2-L1,18,fba2fc643f67676d419fb04889d2d061597ed83c,389
18S-A-August-2-L1,18,b79322c64a50aa9e0c338d70c3823b0b1488c4ea,38
18S-A-August-2-L1,18,d155c38891858812df1667ea179e06e983634898,809
18S-A-August-2-L1,18,a7aece932cd1de703d0365b62094a59ae8e0c031,1335
18S-A-August-2-L1,18,ecc446e66f7604ea2c6c04853717aed7b6a7821b,17
18S-A-August-2-L1,18,a3716bb49d68b186b373e3b8d8971d33588bfdbb,49
18S-A-August-2-L1,18,059b4ac4e5881a0663c66d8e390f4b2f6a680380,102
18S-A-August-2-L1,18,44124c3564e3a4f6a7d9ce69e42cf045ff61a916,9
18S-A-August-2-L1,18,ff3bc4e6141cd957081f6302141f4dbd5696da25,43
18S-A-August-2-L1,18,f52feb0a86571fe9ed65a98c9947fc908cac1e50,139
18S-A-August-2-L1,18,1b660a676bfb97df9c83e608b4c58fe51b5f5fb3,60
18S-A-August-2-L1,18,1056bbd85a1b3eb77d29a1e271fc19c60e736155,283
18S-A-August-2-L1,18,d181c5fcf022d4861c25771776f07bd03bbb92d3,357
18S-A-August-2-L1,18,0dfb50e545f2f577cd671e381df2f9321c61c551,317
18S-A-August-2-L1,18,b9226f5805b043dc33e1d87cc8d698f7dcf2191a,55
18S-A-August-2-L1,18,7333387964344c4f1b5081725617c18909ced424,118
18S-A-August-2-L1,18,87d13253ba9d70b973c96ec7ffc7f6832073a9f7,18
18S-A-August-2-L1,18,9166ca4c24468f0a838d7285219cf75931432b8e,120
18S-A-August-2-L1,18,63f3ead3f6d7094128abc33ce33170c4217fa056,429
18S-A-August-2-L1,18,15caee87c0ac8c4dd2192f61c88107358e52f82c,13
18S-A-August-2-L1,18,8ff92ac4f00cc9bf248d0215c64b8d2b360d3c99,343
18S-A-August-2-L1,18,cf265d23a6e31e15ae262f6223d927f391c16147,80
18S-A-August-2-L1,18,31bc009298f757772a97f0dfdfd3e052502afdc6,156
18S-A-August-2-L1,18,b566759747d982ba60b680c4016b731ebaece09b,60
18S-A-August-2-L1,18,577e7bb404ec3941a3c8ad4cb681714cbf6b3125,89
18S-A-August-2-L1,18,a3139fcd70850413a697e7b0a2bc467aad68b5cb,220
18S-A-August-2-L1,18,b120088a393feb18bc575a5b4db5b4af2b390edf,189
18S-A-August-2-L1,18,60cd6eef359ddb0e49ab7858d3ea2972f6cd2bc6,28
18S-A-August-2-L1,18,4b6a94d742a7baa91f0b3332575348b6f5dd5ef7,14
18S-A-August-2-L1,18,6a8d60149cc1165c6fbd7b8c781aab67fd3d669a,13
18S-A-August-2-L1,18,ee7c5aec2a4de59701a7a9d78fa2a37847901585,45
18S-A-August-2-L1,18,fd6966657110296129867ca2c067bd962a4f927a,22
18S-A-August-2-L1,18,e85086f777736f3a508876d9595e31aba73cb39f,46
18S-A-August-2-L1,18,ac2da80b499bc4497097da95c4e6fe5dc31333d4,57
18S-A-August-2-L1,18,171521d24e85ec972722e41996360bb4381dfda3,103
18S-A-August-2-L1,18,26e663f6d915673ab09701bf93bf23bf37f5cb74,5
18S-A-August-2-L1,18,d51c35227a6a92712a1ee22c186a4286751f0656,16
18S-A-August-2-L1,18,4c0ecae7eb2730ccb263ad5f1c0598ac437287ad,62
18S-A-August-2-L1,18,f5b1ddb3d2936608e9705f2df1e16780c4284bd3,25
18S-A-August-2-L1,18,67d42ef1f533a3093e35c3e083bf35c300b973e1,85
18S-A-August-2-L1,18,37f218810c869bc1d5b6a8876695d34ed206da21,25
18S-A-August-2-L1,18,492880b9b94927f36de2fc7ae481077d072b8f24,49
18S-A-August-2-L1,18,a0c2494f64d32f1cd3c9b7ee462f7c2358d15e39,29
18S-A-August-2-L1,18,7ea492bebf07c3af6de1be331b20d6bc2ac4bd1b,29
18S-A-August-2-L1,18,ee704d8452681bd60c134e8e81abe7bf9199933f,24
18S-A-August-2-L1,18,c2393a989966645fccba26e53081f9702a94b1d2,6
18S-A-August-2-L1,18,315267d8a776aea496a14dd7a54c285faeaee23e,5
18S-A-August-2-L1,18,7779c2832ec082e066303880e98189a69c27d3ae,15
18S-A-August-2-L1,18,714941f72679e18f766546ea15a15ff4a2be0719,56
18S-A-August-2-L1,18,68263aaa708e4d67723649f662f85c77b6d1adf3,10
18S-A-August-2-L1,18,6953937075794914b36f467be78f91c09d3dcdf6,3
18S-A-August-2-L1,18,0bfadd373ad3657e678a02d90c5d817ca2d72497,27
18S-A-August-2-L1,18,275d6a5242cd733d250299ae3faeec0e2ba45fdc,6
18S-A-August-2-L1,18,5ed9e3eedf1986348d5b25ea22a0ff9f7608bfb1,2
18S-A-August-2-L1,18,9cba75b31748aa7a0a97501a72669d977848be2a,7
18S-A-August-2-L1,18,a09690510c93b15075eb33c67f820c762fca3e41,14
18S-A-August-2-L1,18,05fb3963d7683eb359a7c638cf317df2dbb9f1e4,4
18S-A-August-2-L1,18,0150a92929b0942452c85dee1a1c2351ce23d9d3,11
18S-A-August-2-L1,18,301f7b59a3099ce58a8a57dea555a2ef01fe269c,8
18S-A-August-2-L1,18,27896d40379f40bcc25cf585631b908b039a59d9,5
18S-A-August-2-L1,18,0ffc5ac2cf146a88fcab0331cc5b756439d8584e,11
18S-A-August-2-L1,18,e8bb37b95af0b5eccb51d5278165ccacba6c4513,10
18S-A-August-2-L1,18,6473cbbed9d44a61f45e3bbee8f97f3d535875b6,11
18S-A-August-2-L1,18,ffbb07ce4faa23eefb899b81299b673d22bbe84b,20
18S-A-August-2-L1,18,a595bfb4ffa9aee8a760c807acbdf116f445a6b0,24
18S-A-August-2-L1,18,a3b0185c0d199f26e8db0ee73203992a139da413,6
18S-A-August-2-L1,18,d5f02424f75cdfc31442cefc84d45b6bb5ac4dd1,6
18S-A-August-2-L1,18,f1a54b723295359558d1fc4dbcd6d98ad8cc7853,53
18S-A-August-2-L1,18,c58d37d8c7e44f8021e08af27aad34329b9f771b,8
18S-A-August-2-L1,18,5220617ec5ec9d0f0bd09151e6534a877561fd2f,6
18S-A-August-2-L1,18,c09cfe7e4bfabd61c09252da0c4b0fbe6561692f,7
18S-A-August-2-L1,18,395a658d0fe2ca5a957822bfb562b668692fd50e,54
18S-A-August-2-L1,18,45e14639f1014a5f92508dd1089820a7d4cd7429,2
18S-A-August-2-L1,18,dc85561c9e7d434361ad1fac3dd3d781ca6733f5,10
18S-A-August-2-L1,18,99b42d8db1847d4172d6630b3879a3177a4ebe29,5
18S-A-August-2-L1,18,5a23f79f5848c69ac56c4b7348ddfe815a50a627,5
18S-A-August-2-L1,18,6e61ccfc9f49b3a4072f7124da6c5b7cd5ce7bbc,32
18S-A-August-2-L1,18,ada50b4a86dd0d67cf133b2dbcfa442bd71878dc,10
18S-A-August-2-L1,18,81aafdfaba2465d4ed6689366e676fe0c4e6652e,10
18S-A-August-2-L1,18,865d7982668342b79b85e95d80205b34fc924ad2,16
18S-A-August-2-L1,18,b600a1a1a324baf65c651f400ae8e8249cdfe905,2
18S-A-August-2-L1,18,ef1699a314acb48664e39f604994d95192b193c0,2
18S-A-August-2-L1,18,8bc93bd7c1f832c1d75e5673772c98839ea7ccf9,36
18S-A-August-2-L1,18,9e0e180a39e7636b5713e4d0305512c046dd1668,7
18S-A-August-2-L1,18,a23d960425feafb58c8853667cbd0aeff99cf63a,24
18S-A-August-2-L1,18,f591b7223a74ea84b0d3bb0b5cddf1c8431a5a7c,2
18S-A-August-2-L1,18,6b7b1eb3911986a640169d2a36956bc9c8624bc8,9
18S-A-August-2-L1,18,6e6abc351569bf2a3bfbbd917db2d7c92d83999e,8
18S-A-August-2-L1,18,365d5cfe61250bf8269ce283ddb5d41e25304fef,2
18S-A-August-2-L1,18,779948356d9fe0af703778cf076089459abf8a67,6
18S-A-August-2-L1,18,0984f08eccf97a41e236a19287aecc5f72959fce,4
18S-A-August-2-L1,18,f9142c4c95177418012a6ea961f3838815ad4f38,3
18S-A-August-2-L1,18,81c10f69f04c89b0ee44afd7da76099d220aefe9,3
18S-A-August-2-L1,18,be757a0d73538c6e9500071df6f762a1d99593e1,2
18S-A-August-2-L1,18,95968fac149b1583b8e81b3a98d8beee67c96dee,2
18S-A-August-2-L1,18,2da903844536facf89bdc41b382872e69d1838e2,2
18S-A-August-2-L1,18,a40f53ae3dce10dfb0b019fe983b0dd832bd66fd,2
18S-A-August-4-L3,18,dbd8a482b9074704325c176f10ad862a466ab28c,51363
18S-A-August-4-L3,18,3f5e01c435280397f04aa0c9964614c9ed14a317,13660
18S-A-August-4-L3,18,3e2ef0f732acc5f84bc9f35261b32bbd4face462,742
18S-A-August-4-L3,18,cc5e7d7480f69c9e09fc5ae87b76cf0a9b858499,38
18S-A-August-4-L3,18,12e174c129933c8b7b3964cf08d86b5bd3514fce,22
18S-A-August-4-L3,18,87a73b96d960594833b7b41ea9eadf6552eafcbf,44
18S-A-August-4-L3,18,2eb6b38b54303b28a1ba4abe5afac3c5a621444a,229
18S-A-August-4-L3,18,2b0573ca68d1680e7cfe98f6fb7da2717360ca8a,35
18S-A-August-4-L3,18,a7436bde3b68d28670f7437e81caf4e69f717771,329
18S-A-August-4-L3,18,a0c2101a616bb802623dd7565a320c82f3eeee66,75
18S-A-August-4-L3,18,8aa5440bb4384d4390e53dfdcf42382afee17dae,413
18S-A-August-4-L3,18,43abae187f6de4e9f04d7b7c15b11ac7b8901caf,648
18S-A-August-4-L3,18,695ad1e845c819972c01528ffb279a07089d02c1,1596
18S-A-August-4-L3,18,c0860a13693db77b252d1f2459b11bf4a8097d39,1241
18S-A-August-4-L3,18,0341777399727bce0b4ec348721002acebe1b079,26
18S-A-August-4-L3,18,faa56c2df17099b1fc065ab145687d3bfa7c65d6,3
18S-A-August-4-L3,18,5463798c2addea98c344c0fa3e6850a51c84481c,85
18S-A-August-4-L3,18,71703c12cac7edd8eff1dfd6d1bf0d653d71713d,133
18S-A-August-4-L3,18,9a535787a1c62465d99b875d2dd04b12e31a9b9f,85
18S-A-August-4-L3,18,fba2fc643f67676d419fb04889d2d061597ed83c,313
18S-A-August-4-L3,18,b79322c64a50aa9e0c338d70c3823b0b1488c4ea,23
18S-A-August-4-L3,18,d155c38891858812df1667ea179e06e983634898,950
18S-A-August-4-L3,18,a7aece932cd1de703d0365b62094a59ae8e0c031,1124
18S-A-August-4-L3,18,ecc446e66f7604ea2c6c04853717aed7b6a7821b,13
18S-A-August-4-L3,18,a3716bb49d68b186b373e3b8d8971d33588bfdbb,24
18S-A-August-4-L3,18,059b4ac4e5881a0663c66d8e390f4b2f6a680380,154
18S-A-August-4-L3,18,ff3bc4e6141cd957081f6302141f4dbd5696da25,35
18S-A-August-4-L3,18,f52feb0a86571fe9ed65a98c9947fc908cac1e50,149
18S-A-August-4-L3,18,1b660a676bfb97df9c83e608b4c58fe51b5f5fb3,71
18S-A-August-4-L3,18,1056bbd85a1b3eb77d29a1e271fc19c60e736155,390
18S-A-August-4-L3,18,d181c5fcf022d4861c25771776f07bd03bbb92d3,290
18S-A-August-4-L3,18,0dfb50e545f2f577cd671e381df2f9321c61c551,149
18S-A-August-4-L3,18,b9226f5805b043dc33e1d87cc8d698f7dcf2191a,35
18S-A-August-4-L3,18,7333387964344c4f1b5081725617c18909ced424,168
18S-A-August-4-L3,18,87d13253ba9d70b973c96ec7ffc7f6832073a9f7,30
18S-A-August-4-L3,18,9166ca4c24468f0a838d7285219cf75931432b8e,47
18S-A-August-4-L3,18,63f3ead3f6d7094128abc33ce33170c4217fa056,494
18S-A-August-4-L3,18,15caee87c0ac8c4dd2192f61c88107358e52f82c,13
18S-A-August-4-L3,18,8ff92ac4f00cc9bf248d0215c64b8d2b360d3c99,509
18S-A-August-4-L3,18,cf265d23a6e31e15ae262f6223d927f391c16147,53
18S-A-August-4-L3,18,31bc009298f757772a97f0dfdfd3e052502afdc6,140
18S-A-August-4-L3,18,577e7bb404ec3941a3c8ad4cb681714cbf6b3125,46
18S-A-August-4-L3,18,a3139fcd70850413a697e7b0a2bc467aad68b5cb,210
18S-A-August-4-L3,18,b120088a393feb18bc575a5b4db5b4af2b390edf,476
18S-A-August-4-L3,18,60cd6eef359ddb0e49ab7858d3ea2972f6cd2bc6,36
18S-A-August-4-L3,18,4b6a94d742a7baa91f0b3332575348b6f5dd5ef7,20
18S-A-August-4-L3,18,6a8d60149cc1165c6fbd7b8c781aab67fd3d669a,24
18S-A-August-4-L3,18,eebcf52d36ef5f572c18d079bc34ad4a381f4b93,8
18S-A-August-4-L3,18,fd6966657110296129867ca2c067bd962a4f927a,32
18S-A-August-4-L3,18,e85086f777736f3a508876d9595e31aba73cb39f,38
18S-A-August-4-L3,18,ac2da80b499bc4497097da95c4e6fe5dc31333d4,71
18S-A-August-4-L3,18,16425c2a6626dc62c2f90e3c4834a5490f46c3ef,4
18S-A-August-4-L3,18,171521d24e85ec972722e41996360bb4381dfda3,143
18S-A-August-4-L3,18,26e663f6d915673ab09701bf93bf23bf37f5cb74,10
18S-A-August-4-L3,18,4c0ecae7eb2730ccb263ad5f1c0598ac437287ad,63
18S-A-August-4-L3,18,aa603698b2de8c86ab316f5766565a4dce8c6095,3
18S-A-August-4-L3,18,67d42ef1f533a3093e35c3e083bf35c300b973e1,29
18S-A-August-4-L3,18,37f218810c869bc1d5b6a8876695d34ed206da21,28
18S-A-August-4-L3,18,492880b9b94927f36de2fc7ae481077d072b8f24,53
18S-A-August-4-L3,18,7ea492bebf07c3af6de1be331b20d6bc2ac4bd1b,17
18S-A-August-4-L3,18,ee704d8452681bd60c134e8e81abe7bf9199933f,36
18S-A-August-4-L3,18,c2393a989966645fccba26e53081f9702a94b1d2,4
18S-A-August-4-L3,18,2ee716996cff76d9a1546d2fa2eb541127a6a95c,29
18S-A-August-4-L3,18,0cece10488acbb85c5088b6e105ec01d85ea9cb9,5
18S-A-August-4-L3,18,aacd66074273c486fb85a8da45ef3e156881f979,93
18S-A-August-4-L3,18,315267d8a776aea496a14dd7a54c285faeaee23e,5
18S-A-August-4-L3,18,7779c2832ec082e066303880e98189a69c27d3ae,8
18S-A-August-4-L3,18,714941f72679e18f766546ea15a15ff4a2be0719,66
18S-A-August-4-L3,18,68263aaa708e4d67723649f662f85c77b6d1adf3,7
18S-A-August-4-L3,18,0bfadd373ad3657e678a02d90c5d817ca2d72497,7
18S-A-August-4-L3,18,9cba75b31748aa7a0a97501a72669d977848be2a,6
18S-A-August-4-L3,18,a09690510c93b15075eb33c67f820c762fca3e41,13
18S-A-August-4-L3,18,05fb3963d7683eb359a7c638cf317df2dbb9f1e4,3
18S-A-August-4-L3,18,0150a92929b0942452c85dee1a1c2351ce23d9d3,25
18S-A-August-4-L3,18,3bfbe769f56292fb8e7df3bed1bb9499fccae52e,4
18S-A-August-4-L3,18,e8bb37b95af0b5eccb51d5278165ccacba6c4513,7
18S-A-August-4-L3,18,ffbb07ce4faa23eefb899b81299b673d22bbe84b,8
18S-A-August-4-L3,18,d9d4a940807937b0b84a517e054a11e9ca723927,16
18S-A-August-4-L3,18,a595bfb4ffa9aee8a760c807acbdf116f445a6b0,15
18S-A-August-4-L3,18,a3b0185c0d199f26e8db0ee73203992a139da413,8
18S-A-August-4-L3,18,d5f02424f75cdfc31442cefc84d45b6bb5ac4dd1,9
18S-A-August-4-L3,18,f1a54b723295359558d1fc4dbcd6d98ad8cc7853,14
18S-A-August-4-L3,18,c58d37d8c7e44f8021e08af27aad34329b9f771b,5
18S-A-August-4-L3,18,34b0740a02cf0c904a25b44a912992740a756cd2,8
18S-A-August-4-L3,18,85aabb231837152d458e8a140c45883e03dc29c1,6
18S-A-August-4-L3,18,8f7d91d14f327e8c528e0a7c99861ba94a1c8b53,44
18S-A-August-4-L3,18,8c26bdc739799e9f34135ebbd791636f5511be4f,44
18S-A-August-4-L3,18,c09cfe7e4bfabd61c09252da0c4b0fbe6561692f,13
18S-A-August-4-L3,18,45e14639f1014a5f92508dd1089820a7d4cd7429,2
18S-A-August-4-L3,18,5dc07edf3c07a8267c1a921b358d29bc2c3cb2df,4
18S-A-August-4-L3,18,a3815ef82ae9a3aa640420d658187fd4de3a878e,28
18S-A-August-4-L3,18,4b09bbbc7eb069959926520f11d528b599a5620d,4
18S-A-August-4-L3,18,5a23f79f5848c69ac56c4b7348ddfe815a50a627,4
18S-A-August-4-L3,18,9eee23525aeb2041f11d286deed1376b83ef873d,20
18S-A-August-4-L3,18,9e0e180a39e7636b5713e4d0305512c046dd1668,4
18S-A-August-4-L3,18,95a5d0b4fe734d6bb48d332c0795f8c8820cf264,2
18S-A-August-4-L3,18,632cd8b5e3fbdd908166e31e51f40efae233da02,4
18S-A-August-4-L3,18,3f84237da0c51a3464f4d27bf7ab757f43171d17,3
