Site;depth;year;week;date;sal;temp;PAR [繕mol m-2 s-1];Kd;mean_pH;std_pH;mean_alka;std_alk;chla;pheo;NO2 (然/L);NO3 (然/L);SiOH4 (然/L);PO4 (然/L);data_origine;
Kongsfjordneset;3.18;2021;27;05/07/2021;34.3316;4.53265;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;3.212;2021;27;05/07/2021;34.3333;4.5335;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;3.261;2021;27;05/07/2021;34.3279;4.53545;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;3.325;2021;27;05/07/2021;34.3267;4.53535;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;3.407;2021;27;05/07/2021;34.3241;4.53335;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;3.527;2021;27;05/07/2021;34.3248;4.53;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;3.667;2021;27;05/07/2021;34.3285;4.52575;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;3.79;2021;27;05/07/2021;34.3318;4.5222;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;3.865;2021;27;05/07/2021;34.3346;4.5186;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;3.903;2021;27;05/07/2021;34.3365;4.51445;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;3.926;2021;27;05/07/2021;34.343;4.50995;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;3.937;2021;27;05/07/2021;34.3431;4.50665;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;3.939;2021;27;05/07/2021;34.3531;4.5024;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;3.976;2021;27;05/07/2021;34.3445;4.50375;240;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;4.055;2021;27;05/07/2021;34.3355;4.5006;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;4.165;2021;27;05/07/2021;34.3455;4.48465;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;4.282;2021;27;05/07/2021;34.3742;4.46265;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;4.407;2021;27;05/07/2021;34.3783;4.4543;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;4.518;2021;27;05/07/2021;34.3851;4.447;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;4.61;2021;27;05/07/2021;34.3901;4.4401;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;4.668;2021;27;05/07/2021;34.3954;4.43405;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;4.715;2021;27;05/07/2021;34.3999;4.42905;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;4.771;2021;27;05/07/2021;34.4023;4.42555;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;4.831;2021;27;05/07/2021;34.4048;4.42275;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;4.895;2021;27;05/07/2021;34.4064;4.4207;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;4.986;2021;27;05/07/2021;34.4072;4.4193;376;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;5.119;2021;27;05/07/2021;34.4077;4.4182;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;5.255;2021;27;05/07/2021;34.4093;4.41745;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;5.378;2021;27;05/07/2021;34.4101;4.41705;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;5.473;2021;27;05/07/2021;34.4102;4.4172;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;5.534;2021;27;05/07/2021;34.4095;4.41755;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;5.563;2021;27;05/07/2021;34.4091;4.41745;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;5.555;2021;27;05/07/2021;34.4109;4.4174;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;5.547;2021;27;05/07/2021;34.4119;4.41785;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;5.597;2021;27;05/07/2021;34.4115;4.4189;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;5.669;2021;27;05/07/2021;34.4074;4.42;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;5.743;2021;27;05/07/2021;34.4059;4.4195;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;5.801;2021;27;05/07/2021;34.4073;4.41795;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;5.852;2021;27;05/07/2021;34.4085;4.41675;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;5.906;2021;27;05/07/2021;34.409;4.41605;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;5.95;2021;27;05/07/2021;34.4094;4.41565;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;5.992;2021;27;05/07/2021;34.4093;4.41525;308;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;6.039;2021;27;05/07/2021;34.4101;4.4148;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;6.091;2021;27;05/07/2021;34.4104;4.41485;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;6.154;2021;27;05/07/2021;34.4099;4.41505;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;6.197;2021;27;05/07/2021;34.4099;4.41525;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;6.216;2021;27;05/07/2021;34.4099;4.41525;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;6.24;2021;27;05/07/2021;34.4104;4.41535;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;6.281;2021;27;05/07/2021;34.4097;4.4157;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;6.317;2021;27;05/07/2021;34.4098;4.4162;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;6.352;2021;27;05/07/2021;34.4087;4.41705;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;6.435;2021;27;05/07/2021;34.4077;4.41795;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;6.537;2021;27;05/07/2021;34.408;4.41855;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;6.626;2021;27;05/07/2021;34.4073;4.41945;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;6.7;2021;27;05/07/2021;34.4081;4.42035;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;6.766;2021;27;05/07/2021;34.4093;4.4218;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;6.833;2021;27;05/07/2021;34.4059;4.42365;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;6.918;2021;27;05/07/2021;34.4037;4.4247;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;6.986;2021;27;05/07/2021;34.4023;4.42445;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;7.028;2021;27;05/07/2021;34.4037;4.42355;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;7.077;2021;27;05/07/2021;34.4051;4.42285;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;7.163;2021;27;05/07/2021;34.4049;4.4228;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;7.216;2021;27;05/07/2021;34.4051;4.423;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;7.224;2021;27;05/07/2021;34.4051;4.423;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;7.221;2021;27;05/07/2021;34.4056;4.4232;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;7.225;2021;27;05/07/2021;34.4059;4.4236;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;7.226;2021;27;05/07/2021;34.4051;4.42415;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;7.227;2021;27;05/07/2021;34.4051;4.4244;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;7.23;2021;27;05/07/2021;34.4051;4.42465;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;7.23;2021;27;05/07/2021;34.4048;4.42475;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;7.236;2021;27;05/07/2021;34.4049;4.425;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Kongsfjordneset;7.245;2021;27;05/07/2021;34.4047;4.42505;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0;2021;28;12/07/2021;NA;NA;340;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0.11;2021;28;12/07/2021;25.9975;3.84325;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0.228;2021;28;12/07/2021;29.3089;3.8898;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0.292;2021;28;12/07/2021;29.0766;3.998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0.354;2021;28;12/07/2021;28.9466;4.1187;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0.385;2021;28;12/07/2021;28.8531;4.2129;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0.433;2021;28;12/07/2021;28.8085;4.2748;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0.508;2021;28;12/07/2021;28.7968;4.30755;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0.571;2021;28;12/07/2021;28.7822;4.3198;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0.625;2021;28;12/07/2021;28.7722;4.3182;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0.733;2021;28;12/07/2021;28.835;4.30905;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0.851;2021;28;12/07/2021;28.8579;4.28995;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0.908;2021;28;12/07/2021;28.8109;4.2588;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0.901;2021;28;12/07/2021;28.8743;4.22985;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;0.929;2021;28;12/07/2021;29.081;4.2088;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.045;2021;28;12/07/2021;29.3248;4.1622;204;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.235;2021;28;12/07/2021;29.4591;4.0891;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.423;2021;28;12/07/2021;29.5233;4.1947;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.602;2021;28;12/07/2021;29.5802;3.9291;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.702;2021;28;12/07/2021;29.5005;3.86255;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.726;2021;28;12/07/2021;29.7449;3.81285;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.732;2021;28;12/07/2021;29.8265;3.77675;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.718;2021;28;12/07/2021;29.7536;3.72485;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.659;2021;28;12/07/2021;29.8848;3.67235;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.609;2021;28;12/07/2021;30.0363;3.64805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.612;2021;28;12/07/2021;30.1657;3.5981;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.659;2021;28;12/07/2021;30.1859;3.5382;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.699;2021;28;12/07/2021;30.2589;3.50035;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.729;2021;28;12/07/2021;30.3975;3.4709;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.799;2021;28;12/07/2021;30.4682;3.4364;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;1.937;2021;28;12/07/2021;30.5424;3.3921;42.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.132;2021;28;12/07/2021;30.6169;3.3351;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.361;2021;28;12/07/2021;30.6887;3.275;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.604;2021;28;12/07/2021;30.7108;3.2232;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.783;2021;28;12/07/2021;30.5446;3.1737;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.89;2021;28;12/07/2021;30.7515;3.1286;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;2.993;2021;28;12/07/2021;30.8956;3.11075;11.85;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.14;2021;28;12/07/2021;31.1651;3.015;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.341;2021;28;12/07/2021;31.5869;2.90205;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.575;2021;28;12/07/2021;31.9142;2.81595;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.757;2021;28;12/07/2021;32.0774;2.77275;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.842;2021;28;12/07/2021;32.2273;2.7523;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;3.914;2021;28;12/07/2021;32.3285;2.7352;6.6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.034;2021;28;12/07/2021;32.3889;2.71285;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.196;2021;28;12/07/2021;32.4645;2.6897;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.382;2021;28;12/07/2021;32.5497;2.671;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.571;2021;28;12/07/2021;32.6456;2.6675;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.688;2021;28;12/07/2021;32.709;2.67805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.727;2021;28;12/07/2021;32.741;2.6867;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.74;2021;28;12/07/2021;32.7473;2.6872;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.785;2021;28;12/07/2021;32.742;2.68475;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.851;2021;28;12/07/2021;32.7596;2.6846;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.907;2021;28;12/07/2021;32.7764;2.68225;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.936;2021;28;12/07/2021;32.7904;2.6785;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.933;2021;28;12/07/2021;32.8008;2.67645;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.899;2021;28;12/07/2021;32.7982;2.6759;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.838;2021;28;12/07/2021;32.7785;2.67625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.807;2021;28;12/07/2021;32.7109;2.677;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;4.864;2021;28;12/07/2021;32.6975;2.68015;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;5.033;2021;28;12/07/2021;32.7639;2.6819;4.85;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;5.265;2021;28;12/07/2021;32.7929;2.68;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;5.5;2021;28;12/07/2021;32.8123;2.6792;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;5.694;2021;28;12/07/2021;32.8229;2.6792;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;5.766;2021;28;12/07/2021;32.8298;2.67535;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;5.743;2021;28;12/07/2021;32.839;2.66945;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;5.684;2021;28;12/07/2021;32.8396;2.6645;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;5.643;2021;28;12/07/2021;32.8386;2.6639;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;5.663;2021;28;12/07/2021;32.8354;2.6656;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;5.765;2021;28;12/07/2021;32.8321;2.6667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;5.913;2021;28;12/07/2021;32.844;2.6654;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;6.067;2021;28;12/07/2021;32.8678;2.662;3.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;6.226;2021;28;12/07/2021;32.8822;2.65765;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;6.391;2021;28;12/07/2021;32.888;2.6522;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;6.514;2021;28;12/07/2021;32.8959;2.64625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;6.585;2021;28;12/07/2021;32.9008;2.642;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;6.597;2021;28;12/07/2021;32.9034;2.63935;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;6.573;2021;28;12/07/2021;32.9041;2.63805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;6.579;2021;28;12/07/2021;32.9021;2.6377;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;6.625;2021;28;12/07/2021;32.9003;2.6389;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;6.658;2021;28;12/07/2021;32.9001;2.6402;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;6.689;2021;28;12/07/2021;32.8991;2.63985;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;6.748;2021;28;12/07/2021;32.9004;2.63855;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;6.836;2021;28;12/07/2021;32.9117;2.6362;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;6.944;2021;28;12/07/2021;32.9361;2.63075;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;7.062;2021;28;12/07/2021;32.9694;2.62195;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;7.185;2021;28;12/07/2021;32.9861;2.6118;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;7.273;2021;28;12/07/2021;32.9964;2.6035;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;7.34;2021;28;12/07/2021;33.0043;2.5982;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;7.401;2021;28;12/07/2021;33.0101;2.5948;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;7.461;2021;28;12/07/2021;33.0168;2.5925;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;7.515;2021;28;12/07/2021;33.0195;2.59105;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;7.568;2021;28;12/07/2021;33.0253;2.5899;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;7.616;2021;28;12/07/2021;33.0307;2.5891;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;7.637;2021;28;12/07/2021;33.0374;2.5883;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;7.628;2021;28;12/07/2021;33.0371;2.5877;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;7.638;2021;28;12/07/2021;33.0304;2.5875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;7.668;2021;28;12/07/2021;33.0306;2.58845;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;7.679;2021;28;12/07/2021;33.032;2.59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;7.673;2021;28;12/07/2021;33.0325;2.5912;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;7.677;2021;28;12/07/2021;33.0286;2.59175;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;7.685;2021;28;12/07/2021;33.0303;2.5928;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;7.681;2021;28;12/07/2021;33.0301;2.5928;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;7.676;2021;28;12/07/2021;33.028;2.593;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;7.692;2021;28;12/07/2021;33.0289;2.5935;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;7.708;2021;28;12/07/2021;33.0333;2.593;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;7.71;2021;28;12/07/2021;33.0352;2.5917;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;7.718;2021;28;12/07/2021;33.0362;2.5906;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;7.755;2021;28;12/07/2021;33.0363;2.59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;7.823;2021;28;12/07/2021;33.0372;2.5893;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;7.915;2021;28;12/07/2021;33.0369;2.5882;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;8.011;2021;28;12/07/2021;33.0379;2.5873;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;8.085;2021;28;12/07/2021;33.0404;2.58655;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;8.122;2021;28;12/07/2021;33.0397;2.5861;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;8.129;2021;28;12/07/2021;33.041;2.5858;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;8.124;2021;28;12/07/2021;33.04;2.5856;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;8.123;2021;28;12/07/2021;33.0407;2.5856;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;8.142;2021;28;12/07/2021;33.0398;2.5863;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;8.176;2021;28;12/07/2021;33.0364;2.5867;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;8.207;2021;28;12/07/2021;33.0349;2.5868;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;8.228;2021;28;12/07/2021;33.0334;2.58655;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
Glacier;8.24;2021;28;12/07/2021;33.0336;2.5862;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;field;
