Sample_name,Locus,Hash,nReads
COI-A-August-1-L1,COI,dc4efab08cb89871ab76aadd49b1867e3c52fd07,29
COI-A-August-1-L1,COI,d64a080fed6275351393376b6661d241346099c5,9
COI-A-August-1-L1,COI,9d565b38d36d5043688f8af712a2abb304e8c6ed,18
COI-A-August-1-L1,COI,ef8d00f8d010994581d3b76ab4ab8feb2fb72b55,70
COI-A-August-1-L1,COI,8746fbd921a5d2b18fb1dbad48301a754d26dc7e,16
COI-A-August-1-L1,COI,6b3e71ad53ca07645be174445bccd9f009d6a509,5
COI-A-August-1-L1,COI,220dbdc237d6d6bc304459b28796d0f16fa00800,21
COI-A-August-1-L1,COI,8902d41791c20d6cd2ee62cccb6970b6bd3f5d8e,10
COI-A-August-1-L1,COI,b730c6f9c26da141b4cffe6349fecce78c55b9dc,11
COI-A-August-1-L1,COI,2449a51687f3ad1379ad39eb34b5d0e71d0d2cc8,22
COI-A-August-1-L1,COI,045895c8235620d93b7ded4b3fdcec3908ad9265,12
COI-A-August-1-L1,COI,ff95369ee86f1d3999c0cb34b29daf46c7740e8f,39
COI-A-August-1-L1,COI,98dba6a9e2c08d777ddbd631e8b96908139f99c4,103
COI-A-August-1-L1,COI,eded39bf6d967f8f3b9b9724733180e894b63fa0,88
COI-A-August-1-L1,COI,adc55462d26c3de0d09ef7882eea98e719ad4b65,83
COI-A-August-1-L1,COI,654fcdc980856cdb9c867eb5f5a1aecdbfce4c15,14
COI-A-August-1-L1,COI,d4fda965eedc663237c9786373ef507ca01cf18b,11
COI-A-August-1-L1,COI,277151e7fa884f46dd4efe6724bbbaab344f97e4,20
COI-A-August-1-L1,COI,50dc6dd83f8982a51d00c9868958e71f8daea7a0,26
COI-A-August-1-L1,COI,a3a509b957d7a59eeab9822c83ac8485295ed1b6,12
COI-A-August-1-L1,COI,5479c7319f1a61faa368b00b2d2b41585b913870,4
COI-A-August-1-L1,COI,de92fb2bcbf2adcf5687d71f42a87f87919f731e,5
COI-A-August-1-L1,COI,4eb8cae8dcb0a2c789f468498e65ec61fb80cf30,7
COI-A-August-1-L1,COI,11da083e4e370981d02fa119bf268703a0d1391e,48
COI-A-August-1-L1,COI,f28bd20a791710deb2af89632b0bd47adc7f5b9a,11
COI-A-August-1-L1,COI,f8a1a85e981c764cced21066068c7412437ef272,8
COI-A-August-1-L1,COI,6e6b2993c0600efc059ba7a2e8a9ac563ceb63d9,4
COI-A-August-1-L1,COI,e45bc770651e0ee65fe909f7d8c100f69db09dda,8
COI-A-August-1-L1,COI,04a03df5ad735ae5774e33680ea58e5355d82e96,38
COI-A-August-1-L1,COI,6d7c2da6f42c172945c0cb957e151d2363c0fa72,13
COI-A-August-1-L1,COI,97e3962540158cf005d4942c53d7e9fbc6c5730d,8
COI-A-August-1-L1,COI,5a0aa10fcb926d9abfb1a24793e98dbd6b66f624,8
COI-A-August-1-L1,COI,e588946d7b308bb93e61212988e38779784aa68b,2
COI-A-August-1-L1,COI,ad6dfc837550b177d564bf00ed25d8f0b9f77ea8,3
COI-A-August-1-L1,COI,15efabc653e6265b953f3cd30cd97a3516643021,11
COI-A-August-1-L1,COI,6b5cbc95deda53c635d4d168dcb12c73344108cd,13
COI-A-August-1-L1,COI,8be4dc22a368dd8ddcd1b5ae27caacd4de6b6742,13
COI-A-August-1-L1,COI,5a645fccb5e285641a96e45a47e9aa80d2163c00,11
COI-A-August-1-L1,COI,aa2b162dfca69c213fa256fdc33945ef9872fb6c,8
COI-A-August-1-L1,COI,bcd54df86e434851fc039c44b3309d9bfdea496d,6
COI-A-August-1-L1,COI,ada83d6caf71cd2f0fb28c82637c61b6d8e2e746,4
COI-A-August-1-L1,COI,b8871b4c2443303f292fa09e6439f575772bf905,5
COI-A-August-1-L1,COI,b245b09e28964325c6424f3e2e150101a9565254,5
COI-A-August-1-L1,COI,f601b108dab0f1a3f521ef95a3f6715466ae5265,3
COI-A-August-1-L1,COI,5145c32561f8c16a4981df303e4b2f34a7050ee1,4
COI-A-August-1-L1,COI,3898acf05faaad83d8c926dd025243647233a45c,3
COI-A-August-1-L1,COI,58d66703ca0ee7955d04958b9445d93cd14ddd00,3
COI-A-August-1-L1,COI,e6ede6d6c9b04eccaee9785bdd7b001cb4094e6a,3
COI-A-August-1-L1,COI,7de7dcab4ea588e65743ea300085fb0e172c331c,3
COI-A-August-1-L1,COI,5e391a44554835797bb77af9102c09b3affcb77b,3
COI-A-August-1-L1,COI,9050babc305b61de4faa49dc42774af97495db34,2
COI-A-August-1-L1,COI,d92572901cf919319abe084ee826379e482c001b,2
COI-A-August-1-L1,COI,b38addb8ba5514fbb141aabe015291ad416c1d9f,2
COI-A-August-1-L1,COI,c81da12e3de2dd5c593fc23f261b7a6821a8e496,2
COI-A-August-1-L1,COI,91b626d72fe8e86271087b6bd9b15018cb58b1f8,2
COI-A-August-1-L1,COI,3494e6bd841de9bebb0fcb9f4f4c3335d45aa2ab,2
COI-A-August-1-L1,COI,65860e49a19e4e2df5ea1d3bdf4e21e04b93edee,2
COI-A-August-1-L1,COI,26e9cf9e446756dffca8d1bfaa000c642d22404d,2
COI-A-August-1-L1,COI,77976e28796856e0b190a2d946ef3b614a69f626,2
COI-A-August-1-L1,COI,9803258bcb07a71fd33e8a99b1dc076ea0b10b60,2
COI-A-August-3-L3,COI,6d24d909ff0aed0b1881f2136f6601fff22de257,12264
COI-A-August-3-L3,COI,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,84
COI-A-August-3-L3,COI,8a30c41944f6b5528eedf830898c6b91efdfddba,2487
COI-A-August-3-L3,COI,0d21860fc8109cdb8344c87fdaecf0d29e897000,2518
COI-A-August-3-L3,COI,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,881
COI-A-August-3-L3,COI,a0bb966e2b254f839fb8021c55a8554c41c7133e,1484
COI-A-August-3-L3,COI,114c5ac9afd9fbeaf32d1b21e8e46ff639956815,1484
COI-A-August-3-L3,COI,345ddc66de3ba61791aa5ac285b67ed77faac551,1534
COI-A-August-3-L3,COI,eb57aeebff7e49a0b8c16431af9d6e5e28f7513c,1492
COI-A-August-3-L3,COI,b307d5319db845d0457511472d50899c5c6cbc8d,1024
COI-A-August-3-L3,COI,59e212ad3eca806af9b90911ca67bf89c434fe44,1022
COI-A-August-3-L3,COI,6eda3f856e9f197357213c0e995bab201bf6ea60,541
COI-A-August-3-L3,COI,b9e82298bdb5889cf6a09180286d947d8f73f522,880
COI-A-August-3-L3,COI,7e4b2040e866c149f1ed8a68e19f9ced2399c1b6,671
COI-A-August-3-L3,COI,d555cfaa6dca8e689d35c5f91996deee29e7fd91,522
COI-A-August-3-L3,COI,10462d5d1b25c35349da89a4c45170857789db89,65
COI-A-August-3-L3,COI,d967f29143359c3075ed23346e5b00028fea4c6a,661
COI-A-August-3-L3,COI,52597cc48f200e52230e4dafbac88174a71d6f48,577
COI-A-August-3-L3,COI,2acf3895af7dfb308c9d9af13fa6acd91d2c0cd4,400
COI-A-August-3-L3,COI,822e3312b1f9e67583b2c548a1c1ea062edf7078,399
COI-A-August-3-L3,COI,3f2a4515bc8095b441f05f86bdb924d1c57807ab,40
COI-A-August-3-L3,COI,a40ef29331598e271eef6563e5946441f0a331ed,384
COI-A-August-3-L3,COI,670981d8cd1b365281070933302b4d91c777f91b,271
COI-A-August-3-L3,COI,12a5b1a4aa8aa927757451ee264e2ac70a6236c4,343
COI-A-August-3-L3,COI,b81c46025956944d1a86ee62411dd97631b6f31c,64
COI-A-August-3-L3,COI,9a4d1b81f1be7881500444e7f6cb63455cd0d2ff,262
COI-A-August-3-L3,COI,7bbcba00835bf56eded210f4f445f3fc5a7ab6d5,276
COI-A-August-3-L3,COI,3e09083693f125dd6945c5760931e08660521440,5
COI-A-August-3-L3,COI,52d7c16462d0e940280f4fc0a721cd8957ac891d,34
COI-A-August-3-L3,COI,6f0fb17c9d9aa7d2c592991f2b619d4c24ca8562,184
COI-A-August-3-L3,COI,bffda665efd96013f6ec5d10dba9ca53bb8ae5de,1254
COI-A-August-3-L3,COI,cb1cc52d9f95250899cee4f8072277fe274287a8,134
COI-A-August-3-L3,COI,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,108
COI-A-August-3-L3,COI,add5c16c56e27586fdf67e458054aaaf0d22a014,70
COI-A-August-3-L3,COI,2f05b96f8799a5b559b9d440d1829cfbd75739a6,99
COI-A-August-3-L3,COI,2c15e1a59dcccefb5a36c0650609e87529ab0725,139
COI-A-August-3-L3,COI,d48c67607e81aca5da83fa1d2b8895e6416a6607,93
COI-A-August-3-L3,COI,0c532b6051db94c88eeba19f3c81721d93e54fac,124
COI-A-August-3-L3,COI,226fac6b9a878e236c669ef46122c4be62ad95ac,105
COI-A-August-3-L3,COI,05f69b154ffa9ebc272bcb2d2f7340ae6e4b2956,59
COI-A-August-3-L3,COI,cf623efab48246effa313caea11e885d287cdd5e,45
COI-A-August-3-L3,COI,a1759ceb098c8c0ca5bbaee3e0b5437bb08d86db,10
COI-A-August-3-L3,COI,adcca6d32d0070fd5d63075d79551b05151c3cc7,13
COI-A-August-3-L3,COI,8aee230840b2b9ef34ec2cb22adf0fc601fcbe8d,113
COI-A-August-3-L3,COI,d0e410e1b81a0e53de6014f07ba0e317c60084a3,65
COI-A-August-3-L3,COI,4c7fb49d2f3a51b2865db5bbcc9fb9971992bab9,110
COI-A-August-3-L3,COI,b73323405bffb269ab58a8cc37d3d10817c0aaa2,32
COI-A-August-3-L3,COI,77bdf39167ea91b04a63e2a9551d8b699b99e8b5,62
COI-A-August-3-L3,COI,a482079a6aaad4172df9f306a0eb6a86b2bcc9a4,66
COI-A-August-3-L3,COI,d8ed22edb9b4c9c2eccdde41cecb635458209e93,22
COI-A-August-3-L3,COI,bc7798d3a55901fe59d6bb982bb5e6ab5a08c019,77
COI-A-August-3-L3,COI,796253c09b4de1362d8401ee269d96530ed1379d,92
COI-A-August-3-L3,COI,7b38367c269d576ddc878ac1c307059b4a28eb29,4
COI-A-August-3-L3,COI,67b2f44d90d95348a5dac8d855192046ace7bd0e,11
COI-A-August-3-L3,COI,c473a8072db28b4c110426c0636a445b95356d8b,52
COI-A-August-3-L3,COI,1a0961fd612b4684ca4e2d977e9c112878fc764a,20
COI-A-August-3-L3,COI,83028e3732d03da59423374a994b3d821e9f46ec,4
COI-A-August-3-L3,COI,90fbd55f5176883ab91819964f8a8ab69a898921,23
COI-A-August-3-L3,COI,755cebf482de63995a185ec174a561dfff41c8db,46
COI-A-August-3-L3,COI,44041f7c4fda6216593bab996188e54faf98759b,7
COI-A-August-3-L3,COI,f946c2f723e2722f23dd67863bc939e9afae14dd,18
COI-A-August-3-L3,COI,e23428d76d8fb52c62cf7c63fda3e2547db854c4,35
COI-A-August-3-L3,COI,05b25cbf8c9eec609b810c62e6e70d376eeeded9,28
COI-A-August-3-L3,COI,5cc177770b8a0d07bf6a3603c78c99812ab120bf,13
COI-A-August-3-L3,COI,d602aed22496dbbba5a5fb22ac6bdb4c2651e4c8,8
COI-A-August-3-L3,COI,5f5fbbea74b26185bdf2d4da7355ed82c7f76ab1,11
COI-A-August-3-L3,COI,77d4683b89efd92a4db569b8bd759dc23bdf73e3,6
COI-A-August-3-L3,COI,260a6b59440f0c49455630c9e74ecacc430284ff,3
COI-A-August-3-L3,COI,4a82a00a509bedd4394767f3886c6d792667affa,22
COI-A-August-3-L3,COI,4a4d54bdc10c792145a30e051963d4481e97f321,21
COI-A-August-3-L3,COI,9f57ee3b0d4e60f3f5f2ea0776624fc273a5a800,21
COI-A-August-3-L3,COI,d2ba938eb608c522b5a4f628e5d2ab32382efda1,63
COI-A-August-3-L3,COI,3ecec9d8fde0387b91665c9995e31f4510734b4a,17
COI-A-August-3-L3,COI,fd1906125d9ed24ca6106964651fbfcd358c8bb1,46
COI-A-August-3-L3,COI,9a9c264bb2abad1c1222d671d4a6149314283dde,5
COI-A-August-3-L3,COI,ccef3d559eac813a2f2a74574a2d208e4b229c69,8
COI-A-August-3-L3,COI,b8b35203b57e2486c70fc9e622ca8cb071d26d8c,12
COI-A-August-3-L3,COI,6be1d407c163c24ab97cebc0602484a851262f10,10
COI-A-August-3-L3,COI,eadc16ba717fe7c534881f31f7f8e45c982df7c1,39
COI-A-August-3-L3,COI,8a5324d1e3001ed464368e8b49581c6fef5b61bb,6
COI-A-August-3-L3,COI,c99443dd20e7db6497d87c5475f106e0829ae31d,6
COI-A-August-3-L3,COI,e89750b39ce5886f9f84e436e9e4510b68980123,10
COI-A-August-3-L3,COI,d64a080fed6275351393376b6661d241346099c5,5
COI-A-August-3-L3,COI,9d565b38d36d5043688f8af712a2abb304e8c6ed,14
COI-A-August-3-L3,COI,92e9a99f524c83b251c142e635832b2d3b6670fe,16
COI-A-August-3-L3,COI,ead3fdb2bdf6c99095f03dc7e6867fd38fe5933c,4
COI-A-August-3-L3,COI,b730c6f9c26da141b4cffe6349fecce78c55b9dc,10
COI-A-August-3-L3,COI,2449a51687f3ad1379ad39eb34b5d0e71d0d2cc8,12
COI-A-August-3-L3,COI,ff95369ee86f1d3999c0cb34b29daf46c7740e8f,11
COI-A-August-3-L3,COI,c5f464c9090f922f1bb2d2920eae0d1c9640749b,5
COI-A-August-3-L3,COI,ac6d5124a43d8d560637100bfbb7723319f3170a,5
COI-A-August-3-L3,COI,5a092fff8e15d2e03dfda136eb23e8b627dc8f0d,4
COI-A-August-3-L3,COI,9d08ca8e9fb1d98d7b30bf91bdf8ae370aa3c06b,8
COI-A-August-3-L3,COI,a3a509b957d7a59eeab9822c83ac8485295ed1b6,4
COI-A-August-3-L3,COI,6a5af6946e054a896e6c993922726463b2fd172c,5
COI-A-August-3-L3,COI,78ba67d3c53403843214c37d92b65c767e611c47,16
COI-A-August-3-L3,COI,4eb8cae8dcb0a2c789f468498e65ec61fb80cf30,7
COI-A-August-3-L3,COI,02ea37111466b6a2035d31848e733bae0e87896f,5
COI-A-August-3-L3,COI,76290c6fcd8799a2870df53865dd9b7bc33a84d4,45
COI-A-August-3-L3,COI,c54977c6ab4c38aaf990fc675f3cc72eb4396d13,6
COI-A-August-3-L3,COI,45e0eb2e4a17d6e98614308924c344e519defc19,6
COI-A-August-3-L3,COI,5a0aa10fcb926d9abfb1a24793e98dbd6b66f624,8
COI-A-August-3-L3,COI,c9489e231d7eba905381ea43e9f0f1478bdaf3cf,6
COI-A-August-3-L3,COI,732501d0d29c1a42e95907940765918e61f33949,15
COI-A-August-3-L3,COI,5173afdd1d37978119d5189cc75b758a9e5e4107,8
COI-A-August-3-L3,COI,ada83d6caf71cd2f0fb28c82637c61b6d8e2e746,2
COI-A-August-3-L3,COI,a1ff04ce5572015b7b8b84a011a149f89dca271d,6
COI-A-August-3-L3,COI,d9397b0b70d450e0d20a1a70ee7085175d002515,5
COI-A-August-3-L3,COI,122b1e32a52767082678a5d31eec4ad355fdd62b,5
COI-A-August-3-L3,COI,853398f0407ba8f1f7e91033581150e9e0b8bff2,4
COI-A-August-3-L3,COI,ed70f22a4dc155fa3f690b526853189e64d03b84,3
COI-A-August-3-L3,COI,ae9bec4089cfbeb30b235de0841ef0a3802a0df3,3
COI-A-August-3-L3,COI,18a144d7dae829a64453baadbceb22a5557878a6,3
COI-A-August-3-L3,COI,c2d8078e1db9ad207562c1d8c2455dcc99e9a617,3
COI-A-August-3-L3,COI,49553c5975fb001120ab82712bffd957e0ed7eeb,3
COI-A-August-3-L3,COI,7eef54c7cfddd2b83a004c79c8c14499faa052a5,3
COI-A-August-3-L3,COI,346791f3144081c61a01af244f05f0168ae08e47,3
COI-A-August-3-L3,COI,853d61e0459f838261a21e96dfc58ef69f008ed3,2
COI-A-August-3-L3,COI,f3fff54c3813076f9e9c0105bc3df21d05245a85,2
COI-A-August-3-L3,COI,ab59f701751b4d2df3020eded634cdb8e2c16742,2
COI-A-August-3-L3,COI,96d01fe42b6c98fa7921c61065a95de91fc6f15d,2
COI-A-August-3-L3,COI,f29e1a22c1f4e7b586ab3635810b487da4c5f3ab,2
COI-A-August-3-L3,COI,43faf44cf4a4ae48d20110aaf0a55e4fa01ea242,2
COI-A-August-6-L3,COI,6d24d909ff0aed0b1881f2136f6601fff22de257,22778
COI-A-August-6-L3,COI,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,438
COI-A-August-6-L3,COI,8a30c41944f6b5528eedf830898c6b91efdfddba,1189
COI-A-August-6-L3,COI,0d21860fc8109cdb8344c87fdaecf0d29e897000,2734
COI-A-August-6-L3,COI,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,558
COI-A-August-6-L3,COI,a0bb966e2b254f839fb8021c55a8554c41c7133e,1797
COI-A-August-6-L3,COI,114c5ac9afd9fbeaf32d1b21e8e46ff639956815,1814
COI-A-August-6-L3,COI,345ddc66de3ba61791aa5ac285b67ed77faac551,1548
COI-A-August-6-L3,COI,eb57aeebff7e49a0b8c16431af9d6e5e28f7513c,2052
COI-A-August-6-L3,COI,b307d5319db845d0457511472d50899c5c6cbc8d,1090
COI-A-August-6-L3,COI,59e212ad3eca806af9b90911ca67bf89c434fe44,1264
COI-A-August-6-L3,COI,6eda3f856e9f197357213c0e995bab201bf6ea60,882
COI-A-August-6-L3,COI,b9e82298bdb5889cf6a09180286d947d8f73f522,446
COI-A-August-6-L3,COI,7e4b2040e866c149f1ed8a68e19f9ced2399c1b6,801
COI-A-August-6-L3,COI,d555cfaa6dca8e689d35c5f91996deee29e7fd91,880
COI-A-August-6-L3,COI,d967f29143359c3075ed23346e5b00028fea4c6a,1235
COI-A-August-6-L3,COI,52597cc48f200e52230e4dafbac88174a71d6f48,654
COI-A-August-6-L3,COI,2acf3895af7dfb308c9d9af13fa6acd91d2c0cd4,789
COI-A-August-6-L3,COI,822e3312b1f9e67583b2c548a1c1ea062edf7078,503
COI-A-August-6-L3,COI,3f2a4515bc8095b441f05f86bdb924d1c57807ab,215
COI-A-August-6-L3,COI,a40ef29331598e271eef6563e5946441f0a331ed,733
COI-A-August-6-L3,COI,670981d8cd1b365281070933302b4d91c777f91b,320
COI-A-August-6-L3,COI,12a5b1a4aa8aa927757451ee264e2ac70a6236c4,258
COI-A-August-6-L3,COI,b81c46025956944d1a86ee62411dd97631b6f31c,70
COI-A-August-6-L3,COI,9a4d1b81f1be7881500444e7f6cb63455cd0d2ff,385
COI-A-August-6-L3,COI,7bbcba00835bf56eded210f4f445f3fc5a7ab6d5,730
COI-A-August-6-L3,COI,3e09083693f125dd6945c5760931e08660521440,19
COI-A-August-6-L3,COI,6f0fb17c9d9aa7d2c592991f2b619d4c24ca8562,276
COI-A-August-6-L3,COI,cb1cc52d9f95250899cee4f8072277fe274287a8,195
COI-A-August-6-L3,COI,7be9b1e29a01bbf1b1fce56f741c9042cc39bdf7,43
COI-A-August-6-L3,COI,add5c16c56e27586fdf67e458054aaaf0d22a014,16
COI-A-August-6-L3,COI,2f05b96f8799a5b559b9d440d1829cfbd75739a6,140
COI-A-August-6-L3,COI,2c15e1a59dcccefb5a36c0650609e87529ab0725,442
COI-A-August-6-L3,COI,d48c67607e81aca5da83fa1d2b8895e6416a6607,65
COI-A-August-6-L3,COI,0c532b6051db94c88eeba19f3c81721d93e54fac,140
COI-A-August-6-L3,COI,226fac6b9a878e236c669ef46122c4be62ad95ac,136
COI-A-August-6-L3,COI,cf623efab48246effa313caea11e885d287cdd5e,21
COI-A-August-6-L3,COI,a1759ceb098c8c0ca5bbaee3e0b5437bb08d86db,3
COI-A-August-6-L3,COI,8aee230840b2b9ef34ec2cb22adf0fc601fcbe8d,84
COI-A-August-6-L3,COI,3d67af2cc42e9fda34fc4880cbc5f98f578aef14,84
COI-A-August-6-L3,COI,d0e410e1b81a0e53de6014f07ba0e317c60084a3,82
COI-A-August-6-L3,COI,5ae1341da7ed3b29f88201563c85b12b0112a65a,440
COI-A-August-6-L3,COI,4c7fb49d2f3a51b2865db5bbcc9fb9971992bab9,107
COI-A-August-6-L3,COI,b73323405bffb269ab58a8cc37d3d10817c0aaa2,101
COI-A-August-6-L3,COI,77bdf39167ea91b04a63e2a9551d8b699b99e8b5,60
COI-A-August-6-L3,COI,8808b2ce3cbf03a499f088ef749a6e26b92eda1b,77
COI-A-August-6-L3,COI,a482079a6aaad4172df9f306a0eb6a86b2bcc9a4,79
COI-A-August-6-L3,COI,d8ed22edb9b4c9c2eccdde41cecb635458209e93,14
COI-A-August-6-L3,COI,bc7798d3a55901fe59d6bb982bb5e6ab5a08c019,38
COI-A-August-6-L3,COI,a71cc93651ccfbc092e6376277860f6e25c9f15d,28
COI-A-August-6-L3,COI,7b38367c269d576ddc878ac1c307059b4a28eb29,42
COI-A-August-6-L3,COI,304e073de465d8a1968290c422a6ce70063c08e9,17
COI-A-August-6-L3,COI,db600531ff5bda128adcc139f53fdd038590a749,79
COI-A-August-6-L3,COI,67b2f44d90d95348a5dac8d855192046ace7bd0e,17
COI-A-August-6-L3,COI,c473a8072db28b4c110426c0636a445b95356d8b,30
COI-A-August-6-L3,COI,1a0961fd612b4684ca4e2d977e9c112878fc764a,62
COI-A-August-6-L3,COI,83028e3732d03da59423374a994b3d821e9f46ec,129
COI-A-August-6-L3,COI,90fbd55f5176883ab91819964f8a8ab69a898921,83
COI-A-August-6-L3,COI,c792282de8ad7c796a627702b0cb83b2474f0103,193
COI-A-August-6-L3,COI,269b4266a0f589c06c259db21f88cfc5e098392d,126
COI-A-August-6-L3,COI,755cebf482de63995a185ec174a561dfff41c8db,14
COI-A-August-6-L3,COI,7fcdbe39c01cd8bdf9c92427a0a4316b02fb5665,68
COI-A-August-6-L3,COI,e23428d76d8fb52c62cf7c63fda3e2547db854c4,102
COI-A-August-6-L3,COI,c2d2b7708a34aa9cdc001b6564f95afdf7a86fdc,3
COI-A-August-6-L3,COI,05b25cbf8c9eec609b810c62e6e70d376eeeded9,55
COI-A-August-6-L3,COI,5cc177770b8a0d07bf6a3603c78c99812ab120bf,9
COI-A-August-6-L3,COI,5f5fbbea74b26185bdf2d4da7355ed82c7f76ab1,7
COI-A-August-6-L3,COI,25db7cea7a63bebd04437e4a9fdb304557dab4ae,60
COI-A-August-6-L3,COI,d79ddb0b96b953433387e3cdd6193a52b73c1c2b,12
COI-A-August-6-L3,COI,77d4683b89efd92a4db569b8bd759dc23bdf73e3,8
COI-A-August-6-L3,COI,260a6b59440f0c49455630c9e74ecacc430284ff,32
COI-A-August-6-L3,COI,f6b896d380dfc9c49f3c6dd6b362268cb36b99ae,6
COI-A-August-6-L3,COI,4a82a00a509bedd4394767f3886c6d792667affa,43
COI-A-August-6-L3,COI,2b3e80444b46769fe8d61733c4bbfd5d58433af2,63
COI-A-August-6-L3,COI,4a4d54bdc10c792145a30e051963d4481e97f321,11
COI-A-August-6-L3,COI,a46694220b0d1b679f6c2ef45da3b40586450f68,37
COI-A-August-6-L3,COI,9f57ee3b0d4e60f3f5f2ea0776624fc273a5a800,22
COI-A-August-6-L3,COI,a9532d8f4c18cf2c72e53604021e69f291a9e851,28
COI-A-August-6-L3,COI,d2ba938eb608c522b5a4f628e5d2ab32382efda1,13
COI-A-August-6-L3,COI,3ecec9d8fde0387b91665c9995e31f4510734b4a,4
COI-A-August-6-L3,COI,fd1906125d9ed24ca6106964651fbfcd358c8bb1,21
COI-A-August-6-L3,COI,9a9c264bb2abad1c1222d671d4a6149314283dde,10
COI-A-August-6-L3,COI,e83762c35b627fa3446d200aad0e6b7c67f3ec0b,3
COI-A-August-6-L3,COI,ccef3d559eac813a2f2a74574a2d208e4b229c69,47
COI-A-August-6-L3,COI,6be1d407c163c24ab97cebc0602484a851262f10,10
COI-A-August-6-L3,COI,76e197644175da819bc33edc01452dee6ffcdfa7,63
COI-A-August-6-L3,COI,05c893a4bd13b1a94d5443626563808cfe847c1e,35
COI-A-August-6-L3,COI,8a5324d1e3001ed464368e8b49581c6fef5b61bb,9
COI-A-August-6-L3,COI,286ea046bb7cc02e035f4e89cb82663750fa089a,184
COI-A-August-6-L3,COI,e89750b39ce5886f9f84e436e9e4510b68980123,35
COI-A-August-6-L3,COI,dc4efab08cb89871ab76aadd49b1867e3c52fd07,52
COI-A-August-6-L3,COI,d64a080fed6275351393376b6661d241346099c5,16
COI-A-August-6-L3,COI,9d565b38d36d5043688f8af712a2abb304e8c6ed,8
COI-A-August-6-L3,COI,c4d9633905ed8d55e1d2ccea431358ca89f0d280,6
COI-A-August-6-L3,COI,4ef7d9bff63cfd5481d262c3f4388db922491c4a,138
COI-A-August-6-L3,COI,a9d562b51f434757bc075aabb2b0cf97ebd92843,5
COI-A-August-6-L3,COI,73cdc9b41b9dc627debf4e45c5653a20727aaea9,9
COI-A-August-6-L3,COI,220dbdc237d6d6bc304459b28796d0f16fa00800,34
COI-A-August-6-L3,COI,8902d41791c20d6cd2ee62cccb6970b6bd3f5d8e,34
COI-A-August-6-L3,COI,ead3fdb2bdf6c99095f03dc7e6867fd38fe5933c,8
COI-A-August-6-L3,COI,261e6afe4a0234f62cbe439b48abc33b12c8f708,6
COI-A-August-6-L3,COI,b730c6f9c26da141b4cffe6349fecce78c55b9dc,10
COI-A-August-6-L3,COI,045895c8235620d93b7ded4b3fdcec3908ad9265,36
COI-A-August-6-L3,COI,ff95369ee86f1d3999c0cb34b29daf46c7740e8f,38
COI-A-August-6-L3,COI,b774cf3b6cbbc81744583d1f525bc61da3a9673e,17
COI-A-August-6-L3,COI,d4fda965eedc663237c9786373ef507ca01cf18b,10
COI-A-August-6-L3,COI,f1eb6c3201b80dd76861b7bd633aa6bdb6489691,61
COI-A-August-6-L3,COI,e6705fb78062d733e06a7268b1a766f46af8ec97,31
COI-A-August-6-L3,COI,6a5af6946e054a896e6c993922726463b2fd172c,30
COI-A-August-6-L3,COI,c77e7396d633a76dbf3f260fd69caab8d93ebf1c,20
COI-A-August-6-L3,COI,de92fb2bcbf2adcf5687d71f42a87f87919f731e,4
COI-A-August-6-L3,COI,b1089fbda4a73f936fe1f0723762464f942144f0,6
COI-A-August-6-L3,COI,f28bd20a791710deb2af89632b0bd47adc7f5b9a,7
COI-A-August-6-L3,COI,12821ada442d83e1f9bd0f64c20e81569067805f,44
COI-A-August-6-L3,COI,6b11df15089a684eb1755d7ad926a235ca9ffa19,12
COI-A-August-6-L3,COI,6192761de5753ff62e4c79718b1c0f641db044bf,5
COI-A-August-6-L3,COI,44f8044fff7db9664efd29d8676b86e69956f35e,33
COI-A-August-6-L3,COI,c751bcf36220a94dc3c61ca0b8d0aedd14c9131b,22
COI-A-August-6-L3,COI,af054197c2bd697d2c22663a08304ce0ccc027e2,7
COI-A-August-6-L3,COI,b8ae792ff66193c7a4043137e84a000eeb51b410,3
COI-A-August-6-L3,COI,72d5732b2b0ed4b2aa233df51cb5636a743d3255,10
COI-A-August-6-L3,COI,0c6d3bfd7abd9e957aa0a00c3dcdf11254b83f49,14
COI-A-August-6-L3,COI,5051305488dcb1aa87175c492c9d098a14754e9b,2
COI-A-August-6-L3,COI,f57cda2fc0d969f97ef2bcb42369dce1e9f9a44f,4
COI-A-August-6-L3,COI,f411f063a725be03215a893bc866c1a2ab09b4cb,2
COI-A-August-6-L3,COI,96496e7f0dd983175d113a67f2b89f47bc7c159a,6
COI-A-August-6-L3,COI,41ce4557e104987935e6f6a0b09856b3b52eaf0c,4
COI-A-August-6-L3,COI,7c965f65fbb8d4dee2e97d6401826ed6b46f50fa,4
COI-A-August-6-L3,COI,5943605e7f557abe51dad57af2842ebe8ba6eb49,4
COI-A-August-6-L3,COI,59105ae2e0b35d82cc8bb79ce745e4eeca859ece,3
COI-A-August-6-L3,COI,4138e384f98fc4d110b33a0d80c9263ade0c0db8,3
COI-A-August-6-L3,COI,b6d7dd89d31b6a0c1cc0dcf0a678d7ecb47d5666,3
